Stat_Id,player_id,match_id,goals_scored,minutes_played,fraction_of_total_minutes_played,fraction_of_total_goals_scored
3664,31,812,1,66,0.73,0.09
3665,87,812,0,62,0.69,0.0
3666,171,812,0,83,0.92,0.0
3667,67,812,0,46,0.51,0.0
3668,147,812,0,55,0.61,0.0
3669,187,812,0,78,0.87,0.0
3670,167,812,0,64,0.71,0.0
3671,111,812,0,79,0.88,0.0
3672,127,812,0,74,0.82,0.0
3673,71,812,2,46,0.51,0.18
3674,212,1320,0,45,0.5,0.0
3675,72,1320,0,89,0.99,0.0
3676,219,1320,0,86,0.96,0.0
3677,19,1320,0,83,0.92,0.0
3678,79,1320,0,84,0.93,0.0
3679,179,1320,2,86,0.96,0.17
3680,132,1320,0,49,0.54,0.0
3681,152,1320,3,56,0.62,0.25
3682,139,1320,1,48,0.53,0.08
3683,92,1320,0,69,0.77,0.0
3684,52,1320,0,47,0.52,0.0
3685,159,1320,1,83,0.92,0.08
3686,59,1320,0,89,0.99,0.0
3687,199,1320,0,45,0.5,0.0
3688,119,1320,0,56,0.62,0.0
3689,112,1320,1,45,0.5,0.08
3690,39,1320,2,85,0.94,0.17
3691,192,1320,0,74,0.82,0.0
3692,32,1320,2,58,0.64,0.17
3693,12,1320,0,62,0.69,0.0
3694,99,1320,0,70,0.78,0.0
3695,172,1320,0,62,0.69,0.0
3696,112,913,0,88,0.98,0.0
3697,128,913,0,60,0.67,0.0
3698,132,913,0,85,0.94,0.0
3699,152,913,1,90,1.0,0.09
3700,28,913,1,90,1.0,0.09
3701,68,913,0,62,0.69,0.0
3702,8,913,0,67,0.74,0.0
3703,88,913,1,77,0.86,0.09
3704,108,913,0,47,0.52,0.0
3705,168,913,2,72,0.8,0.18
3706,48,913,0,89,0.99,0.0
3707,188,913,2,74,0.82,0.18
3708,148,913,0,65,0.72,0.0
3709,92,913,1,60,0.67,0.09
3710,52,913,0,59,0.66,0.0
3711,192,913,0,68,0.76,0.0
3712,212,913,0,76,0.84,0.0
3713,32,913,1,86,0.96,0.09
3714,172,913,1,53,0.59,0.09
3715,208,913,0,71,0.79,0.0
3716,12,913,0,59,0.66,0.0
3717,72,913,1,63,0.7,0.09
3718,208,39,1,59,0.66,0.06
3719,122,39,1,54,0.6,0.06
3720,22,39,0,49,0.54,0.0
3721,168,39,0,56,0.62,0.0
3722,102,39,2,55,0.61,0.12
3723,28,39,2,67,0.74,0.12
3724,62,39,1,64,0.71,0.06
3725,142,39,2,63,0.7,0.12
3726,42,39,0,51,0.57,0.0
3727,82,39,1,77,0.86,0.06
3728,162,39,0,77,0.86,0.0
3729,188,39,1,47,0.52,0.06
3730,68,39,0,61,0.68,0.0
3731,128,39,2,56,0.62,0.12
3732,182,39,1,63,0.7,0.06
3733,2,39,0,80,0.89,0.0
3734,202,39,1,90,1.0,0.06
3735,88,39,0,64,0.71,0.0
3736,108,39,2,45,0.5,0.12
3737,148,39,0,76,0.84,0.0
3738,8,39,0,69,0.77,0.0
3739,48,39,0,56,0.62,0.0
3740,22,36,0,45,0.5,0.0
3741,105,36,0,47,0.52,0.0
3742,62,36,0,69,0.77,0.0
3743,25,36,1,58,0.64,0.06
3744,162,36,1,59,0.66,0.06
3745,185,36,3,85,0.94,0.17
3746,85,36,0,58,0.64,0.0
3747,82,36,2,64,0.71,0.11
3748,165,36,2,89,0.99,0.11
3749,205,36,1,64,0.71,0.06
3750,45,36,0,47,0.52,0.0
3751,202,36,1,73,0.81,0.06
3752,145,36,1,67,0.74,0.06
3753,65,36,0,69,0.77,0.0
3754,5,36,0,56,0.62,0.0
3755,102,36,2,58,0.64,0.11
3756,142,36,0,86,0.96,0.0
3757,125,36,0,84,0.93,0.0
3758,122,36,1,67,0.74,0.06
3759,42,36,0,64,0.71,0.0
3760,2,36,0,70,0.78,0.0
3761,182,36,3,53,0.59,0.17
3762,30,1120,0,60,0.67,0.0
3763,159,1120,0,56,0.62,0.0
3764,59,1120,0,76,0.84,0.0
3765,90,1120,1,76,0.84,0.1
3766,110,1120,0,47,0.52,0.0
3767,130,1120,0,59,0.66,0.0
3768,10,1120,1,72,0.8,0.1
3769,219,1120,1,78,0.87,0.1
3770,139,1120,0,81,0.9,0.0
3771,179,1120,0,81,0.9,0.0
3772,190,1120,0,73,0.81,0.0
3773,50,1120,0,61,0.68,0.0
3774,150,1120,0,46,0.51,0.0
3775,79,1120,1,50,0.56,0.1
3776,19,1120,0,87,0.97,0.0
3777,199,1120,1,88,0.98,0.1
3778,39,1120,0,51,0.57,0.0
3779,99,1120,0,56,0.62,0.0
3780,170,1120,2,59,0.66,0.2
3781,210,1120,0,45,0.5,0.0
3782,119,1120,1,58,0.64,0.1
3783,70,1120,2,68,0.76,0.2
3784,189,410,2,59,0.66,0.12
3785,183,410,1,72,0.8,0.06
3786,129,410,1,82,0.91,0.06
3787,89,410,0,89,0.99,0.0
3788,123,410,0,51,0.57,0.0
3789,23,410,2,72,0.8,0.12
3790,49,410,0,77,0.86,0.0
3791,143,410,0,87,0.97,0.0
3792,63,410,0,80,0.89,0.0
3793,29,410,1,71,0.79,0.06
3794,69,410,1,66,0.73,0.06
3795,103,410,0,56,0.62,0.0
3796,149,410,3,61,0.68,0.18
3797,83,410,0,64,0.71,0.0
3798,163,410,1,82,0.91,0.06
3799,3,410,1,49,0.54,0.06
3800,43,410,0,45,0.5,0.0
3801,9,410,1,67,0.74,0.06
3802,109,410,0,50,0.56,0.0
3803,209,410,0,65,0.72,0.0
3804,203,410,3,50,0.56,0.18
3805,169,410,0,77,0.86,0.0
3806,123,48,1,83,0.92,0.12
3807,43,48,1,86,0.96,0.12
3808,207,48,0,45,0.5,0.0
3809,143,48,0,80,0.89,0.0
3810,67,48,0,85,0.94,0.0
3811,63,48,0,57,0.63,0.0
3812,47,48,0,83,0.92,0.0
3813,167,48,0,49,0.54,0.0
3814,7,48,0,60,0.67,0.0
3815,147,48,3,83,0.92,0.38
3816,103,48,0,53,0.59,0.0
3817,203,48,0,66,0.73,0.0
3818,87,48,0,80,0.89,0.0
3819,127,48,1,73,0.81,0.12
3820,83,48,0,73,0.81,0.0
3821,107,48,0,81,0.9,0.0
3822,23,48,1,71,0.79,0.12
3823,27,48,0,80,0.89,0.0
3824,183,48,1,54,0.6,0.12
3825,163,48,0,85,0.94,0.0
3826,187,48,0,60,0.67,0.0
3827,3,48,0,70,0.78,0.0
3828,89,1014,0,67,0.74,0.0
3829,109,1014,0,54,0.6,0.0
3830,13,1014,0,58,0.64,0.0
3831,213,1014,1,90,1.0,0.08
3832,173,1014,0,57,0.63,0.0
3833,113,1014,0,51,0.57,0.0
3834,69,1014,0,47,0.52,0.0
3835,29,1014,0,74,0.82,0.0
3836,33,1014,2,85,0.94,0.17
3837,133,1014,2,66,0.73,0.17
3838,9,1014,2,63,0.7,0.17
3839,189,1014,0,84,0.93,0.0
3840,153,1014,2,90,1.0,0.17
3841,193,1014,2,82,0.91,0.17
3842,129,1014,1,50,0.56,0.08
3843,53,1014,0,63,0.7,0.0
3844,169,1014,0,65,0.72,0.0
3845,149,1014,0,64,0.71,0.0
3846,73,1014,0,58,0.64,0.0
3847,209,1014,0,72,0.8,0.0
3848,49,1014,0,84,0.93,0.0
3849,93,1014,0,85,0.94,0.0
3850,210,811,0,65,0.72,0.0
3851,70,811,0,65,0.72,0.0
3852,127,811,0,89,0.99,0.0
3853,50,811,0,55,0.61,0.0
3854,7,811,1,75,0.83,0.08
3855,67,811,1,69,0.77,0.08
3856,30,811,0,63,0.7,0.0
3857,27,811,1,62,0.69,0.08
3858,130,811,0,48,0.53,0.0
3859,187,811,0,46,0.51,0.0
3860,110,811,1,90,1.0,0.08
3861,167,811,1,77,0.86,0.08
3862,90,811,1,75,0.83,0.08
3863,150,811,2,80,0.89,0.17
3864,170,811,1,67,0.74,0.08
3865,207,811,0,80,0.89,0.0
3866,47,811,0,70,0.78,0.0
3867,87,811,2,64,0.71,0.17
3868,147,811,0,46,0.51,0.0
3869,10,811,1,80,0.89,0.08
3870,190,811,0,88,0.98,0.0
3871,107,811,0,84,0.93,0.0
3872,135,1617,1,55,0.61,0.06
3873,55,1617,1,76,0.84,0.06
3874,35,1617,0,89,0.99,0.0
3875,156,1617,3,83,0.92,0.19
3876,195,1617,0,80,0.89,0.0
3877,56,1617,1,76,0.84,0.06
3878,155,1617,1,60,0.67,0.06
3879,76,1617,0,79,0.88,0.0
3880,95,1617,0,56,0.62,0.0
3881,116,1617,0,50,0.56,0.0
3882,175,1617,2,62,0.69,0.12
3883,115,1617,1,81,0.9,0.06
3884,15,1617,0,46,0.51,0.0
3885,16,1617,0,49,0.54,0.0
3886,36,1617,1,67,0.74,0.06
3887,176,1617,0,61,0.68,0.0
3888,216,1617,0,64,0.71,0.0
3889,96,1617,1,67,0.74,0.06
3890,215,1617,1,89,0.99,0.06
3891,196,1617,0,84,0.93,0.0
3892,136,1617,0,48,0.53,0.0
3893,75,1617,3,75,0.83,0.19
3894,180,110,0,85,0.94,0.0
3895,169,110,0,46,0.51,0.0
3896,149,110,0,81,0.9,0.0
3897,20,110,0,72,0.8,0.0
3898,160,110,0,83,0.92,0.0
3899,0,110,0,47,0.52,0.0
3900,40,110,1,68,0.76,0.17
3901,9,110,0,48,0.53,0.0
3902,140,110,0,51,0.57,0.0
3903,129,110,1,81,0.9,0.17
3904,89,110,0,81,0.9,0.0
3905,189,110,2,76,0.84,0.33
3906,49,110,0,62,0.69,0.0
3907,100,110,0,54,0.6,0.0
3908,80,110,0,80,0.89,0.0
3909,60,110,0,76,0.84,0.0
3910,200,110,0,49,0.54,0.0
3911,209,110,0,51,0.57,0.0
3912,120,110,0,76,0.84,0.0
3913,29,110,1,86,0.96,0.17
3914,109,110,0,65,0.72,0.0
3915,69,110,1,77,0.86,0.17
3916,31,1219,0,77,0.86,0.0
3917,218,1219,0,56,0.62,0.0
3918,51,1219,1,69,0.77,0.1
3919,198,1219,2,78,0.87,0.2
3920,118,1219,0,66,0.73,0.0
3921,71,1219,0,71,0.79,0.0
3922,111,1219,0,84,0.93,0.0
3923,58,1219,0,62,0.69,0.0
3924,158,1219,0,68,0.76,0.0
3925,98,1219,2,82,0.91,0.2
3926,138,1219,0,63,0.7,0.0
3927,211,1219,0,63,0.7,0.0
3928,191,1219,0,80,0.89,0.0
3929,131,1219,2,88,0.98,0.2
3930,18,1219,2,65,0.72,0.2
3931,38,1219,0,85,0.94,0.0
3932,91,1219,0,82,0.91,0.0
3933,11,1219,0,57,0.63,0.0
3934,171,1219,0,86,0.96,0.0
3935,78,1219,1,90,1.0,0.1
3936,151,1219,0,56,0.62,0.0
3937,178,1219,0,48,0.53,0.0
3938,14,615,0,66,0.73,0.0
3939,214,615,1,67,0.74,0.07
3940,134,615,0,65,0.72,0.0
3941,85,615,1,66,0.73,0.07
3942,154,615,0,80,0.89,0.0
3943,94,615,1,71,0.79,0.07
3944,194,615,0,46,0.51,0.0
3945,25,615,1,60,0.67,0.07
3946,74,615,1,89,0.99,0.07
3947,165,615,1,79,0.88,0.07
3948,114,615,0,89,0.99,0.0
3949,54,615,0,71,0.79,0.0
3950,145,615,1,78,0.87,0.07
3951,125,615,0,78,0.87,0.0
3952,34,615,0,66,0.73,0.0
3953,45,615,3,45,0.5,0.21
3954,185,615,0,87,0.97,0.0
3955,174,615,0,85,0.94,0.0
3956,5,615,3,79,0.88,0.21
3957,205,615,0,64,0.71,0.0
3958,65,615,0,59,0.66,0.0
3959,105,615,1,86,0.96,0.07
3960,79,1020,0,68,0.76,0.0
3961,39,1020,0,62,0.69,0.0
3962,29,1020,0,81,0.9,0.0
3963,139,1020,0,65,0.72,0.0
3964,189,1020,1,86,0.96,0.12
3965,89,1020,0,78,0.87,0.0
3966,59,1020,1,78,0.87,0.12
3967,209,1020,0,79,0.88,0.0
3968,179,1020,0,62,0.69,0.0
3969,49,1020,0,59,0.66,0.0
3970,19,1020,0,58,0.64,0.0
3971,69,1020,0,64,0.71,0.0
3972,159,1020,2,66,0.73,0.25
3973,119,1020,1,59,0.66,0.12
3974,99,1020,0,88,0.98,0.0
3975,129,1020,1,79,0.88,0.12
3976,149,1020,0,52,0.58,0.0
3977,219,1020,0,49,0.54,0.0
3978,109,1020,1,57,0.63,0.12
3979,9,1020,0,64,0.71,0.0
3980,199,1020,1,47,0.52,0.12
3981,169,1020,0,81,0.9,0.0
3982,129,1018,0,65,0.72,0.0
3983,109,1018,1,53,0.59,0.17
3984,169,1018,0,45,0.5,0.0
3985,29,1018,0,54,0.6,0.0
3986,49,1018,0,51,0.57,0.0
3987,177,1018,0,78,0.87,0.0
3988,117,1018,0,52,0.58,0.0
3989,197,1018,0,80,0.89,0.0
3990,69,1018,0,61,0.68,0.0
3991,37,1018,1,49,0.54,0.17
3992,17,1018,1,73,0.81,0.17
3993,217,1018,0,56,0.62,0.0
3994,157,1018,1,61,0.68,0.17
3995,77,1018,0,70,0.78,0.0
3996,209,1018,0,61,0.68,0.0
3997,149,1018,1,64,0.71,0.17
3998,97,1018,0,70,0.78,0.0
3999,189,1018,0,77,0.86,0.0
4000,137,1018,0,84,0.93,0.0
4001,57,1018,1,81,0.9,0.17
4002,9,1018,0,55,0.61,0.0
4003,89,1018,0,69,0.77,0.0
4004,133,314,1,77,0.86,0.08
4005,162,314,0,48,0.53,0.0
4006,213,314,0,65,0.72,0.0
4007,22,314,0,69,0.77,0.0
4008,82,314,0,81,0.9,0.0
4009,122,314,0,46,0.51,0.0
4010,53,314,1,56,0.62,0.08
4011,102,314,1,86,0.96,0.08
4012,42,314,0,48,0.53,0.0
4013,173,314,0,70,0.78,0.0
4014,33,314,2,78,0.87,0.15
4015,142,314,0,78,0.87,0.0
4016,113,314,2,86,0.96,0.15
4017,193,314,0,85,0.94,0.0
4018,73,314,1,50,0.56,0.08
4019,62,314,0,71,0.79,0.0
4020,182,314,2,83,0.92,0.15
4021,13,314,1,53,0.59,0.08
4022,2,314,0,79,0.88,0.0
4023,202,314,0,74,0.82,0.0
4024,153,314,1,55,0.61,0.08
4025,93,314,1,49,0.54,0.08
4026,140,120,0,70,0.78,0.0
4027,80,120,0,84,0.93,0.0
4028,179,120,1,73,0.81,0.1
4029,0,120,0,58,0.64,0.0
4030,19,120,1,85,0.94,0.1
4031,219,120,0,51,0.57,0.0
4032,100,120,0,82,0.91,0.0
4033,180,120,0,50,0.56,0.0
4034,120,120,0,84,0.93,0.0
4035,20,120,0,72,0.8,0.0
4036,119,120,2,70,0.78,0.2
4037,160,120,0,86,0.96,0.0
4038,139,120,2,65,0.72,0.2
4039,159,120,0,54,0.6,0.0
4040,79,120,0,86,0.96,0.0
4041,40,120,0,84,0.93,0.0
4042,99,120,1,60,0.67,0.1
4043,200,120,0,68,0.76,0.0
4044,199,120,1,52,0.58,0.1
4045,60,120,1,55,0.61,0.1
4046,59,120,1,65,0.72,0.1
4047,39,120,0,85,0.94,0.0
4048,3,418,0,79,0.88,0.0
4049,83,418,0,73,0.81,0.0
4050,137,418,1,52,0.58,0.06
4051,217,418,3,62,0.69,0.18
4052,143,418,0,76,0.84,0.0
4053,17,418,0,80,0.89,0.0
4054,157,418,0,71,0.79,0.0
4055,177,418,0,69,0.77,0.0
4056,57,418,3,74,0.82,0.18
4057,77,418,2,58,0.64,0.12
4058,23,418,0,55,0.61,0.0
4059,163,418,3,48,0.53,0.18
4060,43,418,3,89,0.99,0.18
4061,63,418,1,76,0.84,0.06
4062,203,418,0,74,0.82,0.0
4063,197,418,0,64,0.71,0.0
4064,37,418,0,46,0.51,0.0
4065,103,418,0,88,0.98,0.0
4066,117,418,1,67,0.74,0.06
4067,123,418,0,69,0.77,0.0
4068,97,418,0,89,0.99,0.0
4069,183,418,0,47,0.52,0.0
4070,33,214,1,51,0.57,0.08
4071,153,214,0,87,0.97,0.0
4072,141,214,0,63,0.7,0.0
4073,161,214,0,84,0.93,0.0
4074,93,214,0,52,0.58,0.0
4075,1,214,0,63,0.7,0.0
4076,61,214,0,90,1.0,0.0
4077,181,214,1,83,0.92,0.08
4078,73,214,0,53,0.59,0.0
4079,213,214,0,81,0.9,0.0
4080,173,214,0,54,0.6,0.0
4081,133,214,1,58,0.64,0.08
4082,113,214,2,70,0.78,0.15
4083,53,214,0,66,0.73,0.0
4084,21,214,0,71,0.79,0.0
4085,41,214,3,84,0.93,0.23
4086,81,214,0,64,0.71,0.0
4087,13,214,1,52,0.58,0.08
4088,193,214,0,87,0.97,0.0
4089,101,214,3,90,1.0,0.23
4090,201,214,0,55,0.61,0.0
4091,121,214,1,71,0.79,0.08
4092,174,415,1,76,0.84,0.05
4093,194,415,1,70,0.78,0.05
4094,74,415,0,58,0.64,0.0
4095,14,415,2,80,0.89,0.1
4096,183,415,0,84,0.93,0.0
4097,94,415,2,55,0.61,0.1
4098,43,415,0,66,0.73,0.0
4099,123,415,1,68,0.76,0.05
4100,214,415,1,73,0.81,0.05
4101,103,415,0,76,0.84,0.0
4102,143,415,0,50,0.56,0.0
4103,34,415,0,63,0.7,0.0
4104,154,415,1,81,0.9,0.05
4105,63,415,0,76,0.84,0.0
4106,114,415,2,81,0.9,0.1
4107,134,415,3,66,0.73,0.15
4108,54,415,2,54,0.6,0.1
4109,3,415,2,83,0.92,0.1
4110,83,415,0,66,0.73,0.0
4111,163,415,0,53,0.59,0.0
4112,23,415,2,82,0.91,0.1
4113,203,415,0,52,0.58,0.0
4114,76,1117,0,63,0.7,0.0
4115,96,1117,0,84,0.93,0.0
4116,10,1117,1,70,0.78,0.06
4117,136,1117,0,65,0.72,0.0
4118,130,1117,2,61,0.68,0.12
4119,90,1117,0,69,0.77,0.0
4120,50,1117,0,85,0.94,0.0
4121,36,1117,0,70,0.78,0.0
4122,70,1117,0,70,0.78,0.0
4123,110,1117,0,76,0.84,0.0
4124,116,1117,0,65,0.72,0.0
4125,190,1117,3,67,0.74,0.19
4126,56,1117,1,81,0.9,0.06
4127,216,1117,0,76,0.84,0.0
4128,210,1117,2,55,0.61,0.12
4129,16,1117,0,66,0.73,0.0
4130,150,1117,2,68,0.76,0.12
4131,176,1117,2,71,0.79,0.12
4132,156,1117,0,67,0.74,0.0
4133,196,1117,1,72,0.8,0.06
4134,170,1117,2,90,1.0,0.12
4135,30,1117,0,71,0.79,0.0
4136,12,1113,0,56,0.62,0.0
4137,110,1113,0,73,0.81,0.0
4138,72,1113,0,56,0.62,0.0
4139,210,1113,0,88,0.98,0.0
4140,130,1113,0,85,0.94,0.0
4141,112,1113,0,79,0.88,0.0
4142,10,1113,3,73,0.81,0.27
4143,172,1113,0,70,0.78,0.0
4144,150,1113,0,52,0.58,0.0
4145,92,1113,0,89,0.99,0.0
4146,52,1113,1,50,0.56,0.09
4147,190,1113,0,88,0.98,0.0
4148,170,1113,1,53,0.59,0.09
4149,212,1113,1,71,0.79,0.09
4150,70,1113,0,68,0.76,0.0
4151,152,1113,0,54,0.6,0.0
4152,90,1113,0,47,0.52,0.0
4153,32,1113,1,53,0.59,0.09
4154,132,1113,0,62,0.69,0.0
4155,50,1113,1,73,0.81,0.09
4156,30,1113,3,82,0.91,0.27
4157,192,1113,0,74,0.82,0.0
4158,26,710,0,81,0.9,0.0
4159,46,710,0,51,0.57,0.0
4160,186,710,0,65,0.72,0.0
4161,6,710,0,86,0.96,0.0
4162,189,710,0,47,0.52,0.0
4163,129,710,0,63,0.7,0.0
4164,29,710,1,76,0.84,0.1
4165,169,710,1,69,0.77,0.1
4166,69,710,3,90,1.0,0.3
4167,49,710,1,80,0.89,0.1
4168,126,710,0,50,0.56,0.0
4169,146,710,0,49,0.54,0.0
4170,209,710,1,80,0.89,0.1
4171,86,710,0,65,0.72,0.0
4172,206,710,0,76,0.84,0.0
4173,109,710,0,47,0.52,0.0
4174,9,710,0,76,0.84,0.0
4175,166,710,1,74,0.82,0.1
4176,149,710,0,49,0.54,0.0
4177,66,710,0,76,0.84,0.0
4178,106,710,1,46,0.51,0.1
4179,89,710,1,88,0.98,0.1
